id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2504,15682773.0,Rizzo,578.0,France,Male,37.0,2.0,0.0,2.0,1.0,1.0,183490.99,0.0
2505,15768449.0,T'ao,683.0,Germany,Male,42.0,10.0,112940.07,3.0,1.0,0.0,84475.13,1.0
2506,15649024.0,Ugonnatubelum,565.0,France,Female,34.0,8.0,0.0,2.0,1.0,1.0,49374.82,0.0
2507,15754574.0,Chidiebere,681.0,France,Male,47.0,4.0,0.0,2.0,1.0,1.0,25885.72,0.0
2508,15568120.0,Nkemakolam,716.0,France,Male,35.0,7.0,0.0,2.0,1.0,1.0,101515.76,0.0
2509,15707551.0,Cattaneo,587.0,Germany,Male,28.0,2.0,90696.78,1.0,1.0,1.0,96444.88,0.0
2510,15607988.0,Ugochukwu,641.0,France,Male,43.0,8.0,146053.66,1.0,1.0,1.0,124550.88,0.0
2511,15614962.0,Pisano,547.0,France,Male,34.0,3.0,0.0,2.0,1.0,0.0,131284.93,0.0
2512,15752578.0,Chukwualuka,596.0,France,Male,40.0,9.0,0.0,2.0,1.0,0.0,123663.63,0.0
2513,15740406.0,Lucchese,850.0,Germany,Female,35.0,5.0,104832.49,2.0,1.0,0.0,187915.7,0.0
2514,15634602.0,Lu,553.0,France,Male,41.0,2.0,0.0,3.0,1.0,1.0,151903.6,1.0
2515,15640648.0,Ch'eng,763.0,Spain,Male,35.0,8.0,0.0,2.0,1.0,0.0,54495.82,0.0
2516,15706269.0,Ch'ien,597.0,France,Female,49.0,0.0,0.0,2.0,0.0,0.0,184544.59,1.0
2517,15621440.0,Johnson,644.0,Spain,Female,39.0,2.0,97764.41,2.0,1.0,0.0,140941.56,0.0
2518,15718893.0,Toscani,725.0,France,Male,41.0,6.0,131101.04,1.0,0.0,1.0,181893.31,0.0
2519,15697691.0,Lettiere,682.0,France,Male,42.0,1.0,129895.19,1.0,1.0,1.0,87422.15,0.0
2520,15803689.0,T'ien,705.0,France,Male,38.0,5.0,0.0,1.0,1.0,0.0,96961.0,1.0
2521,15762268.0,Lucciano,656.0,France,Female,34.0,5.0,0.0,2.0,1.0,0.0,128521.17,0.0
2522,15754849.0,Chinwendu,757.0,Spain,Female,40.0,3.0,0.0,1.0,1.0,0.0,121408.51,1.0
2523,15636061.0,Calabrese,724.0,France,Male,33.0,4.0,138053.79,1.0,1.0,0.0,65720.92,0.0
2524,15782758.0,H??,581.0,Germany,Female,29.0,7.0,119565.92,2.0,1.0,0.0,137537.22,0.0
2525,15661409.0,Zikoranachidimma,635.0,France,Female,33.0,2.0,0.0,2.0,1.0,1.0,121084.27,0.0
2526,15795747.0,Kambinachi,571.0,France,Male,33.0,8.0,0.0,2.0,0.0,1.0,82422.97,0.0
2527,15794468.0,P'eng,708.0,Spain,Male,37.0,6.0,0.0,1.0,0.0,0.0,150694.42,0.0
2528,15734987.0,Hao,516.0,Spain,Male,36.0,8.0,0.0,2.0,1.0,0.0,57898.58,0.0
2529,15792453.0,Tien,688.0,France,Male,53.0,4.0,0.0,2.0,1.0,1.0,122960.98,0.0
2530,15784844.0,Ts'ui,634.0,France,Male,43.0,6.0,0.0,2.0,1.0,0.0,177624.01,0.0
2531,15599956.0,Kao,773.0,France,Male,38.0,5.0,126670.37,1.0,1.0,1.0,74900.9,0.0
2532,15778515.0,Maughan,595.0,Spain,Female,61.0,5.0,0.0,2.0,1.0,1.0,70532.53,0.0
2533,15684958.0,Fiorentini,695.0,France,Male,26.0,9.0,0.0,2.0,1.0,1.0,121555.51,0.0
2534,15581295.0,Hao,652.0,France,Male,30.0,6.0,0.0,2.0,1.0,1.0,53889.41,0.0
2535,15639946.0,P'eng,710.0,Spain,Female,36.0,0.0,0.0,2.0,1.0,0.0,96833.0,0.0
2536,15632143.0,Grosse,683.0,France,Female,55.0,1.0,0.0,1.0,1.0,1.0,152992.04,1.0
2537,15742238.0,Ch'eng,850.0,France,Male,32.0,6.0,0.0,1.0,1.0,0.0,187800.63,1.0
2538,15762216.0,Ch'iu,673.0,France,Male,37.0,8.0,0.0,2.0,1.0,1.0,177747.03,0.0
2539,15694518.0,Walker,632.0,Germany,Female,48.0,0.0,154737.88,1.0,1.0,0.0,62634.94,1.0
2540,15644295.0,Hsing,645.0,Germany,Male,31.0,6.0,119276.31,2.0,1.0,1.0,150135.38,0.0
2541,15751774.0,Chukwuemeka,651.0,Germany,Male,27.0,9.0,132403.56,1.0,1.0,0.0,823.36,0.0
2542,15638774.0,Yefimov,686.0,France,Male,34.0,6.0,0.0,2.0,1.0,1.0,178705.45,0.0
2543,15757895.0,Pirozzi,671.0,Spain,Female,42.0,7.0,0.0,2.0,0.0,1.0,153831.6,0.0
2544,15597954.0,Pisani,778.0,France,Female,37.0,2.0,109137.12,2.0,0.0,1.0,48378.4,0.0
2545,15587443.0,Estrada,588.0,Germany,Female,40.0,3.0,148897.02,1.0,0.0,0.0,189362.59,1.0
2546,15748473.0,Tuan,839.0,France,Female,25.0,8.0,0.0,2.0,1.0,0.0,175893.45,0.0
2547,15713890.0,Milani,706.0,France,Female,34.0,6.0,0.0,1.0,1.0,1.0,7905.06,0.0
2548,15683544.0,Buchi,590.0,France,Male,30.0,6.0,0.0,2.0,0.0,1.0,159899.97,0.0
2549,15652674.0,Ch'ang,637.0,Germany,Female,44.0,2.0,103560.57,1.0,1.0,1.0,83058.14,0.0
2550,15766374.0,Genovese,640.0,France,Female,44.0,6.0,138521.72,1.0,1.0,1.0,136610.02,1.0
2551,15671390.0,Tuan,604.0,Spain,Male,24.0,2.0,0.0,2.0,0.0,1.0,103920.05,0.0
2552,15625942.0,Walker,619.0,France,Female,30.0,3.0,0.0,2.0,0.0,1.0,96444.88,0.0
2553,15729201.0,Ugochukwu,565.0,France,Female,39.0,10.0,0.0,2.0,1.0,0.0,116977.89,0.0
2554,15675650.0,Ch'ang,652.0,Spain,Male,36.0,2.0,0.0,2.0,1.0,1.0,135875.51,0.0
2555,15793331.0,Ozioma,601.0,France,Male,43.0,1.0,106070.33,1.0,1.0,0.0,74940.5,0.0
2556,15598070.0,Hsiao,790.0,Spain,Female,37.0,8.0,0.0,2.0,1.0,1.0,142400.27,0.0
2557,15652084.0,Fanucci,524.0,Germany,Male,31.0,9.0,105271.56,1.0,1.0,1.0,134732.99,0.0
2558,15663888.0,Chigozie,681.0,France,Female,59.0,1.0,92930.92,1.0,1.0,0.0,125082.29,0.0
2559,15571843.0,Tsao,681.0,Spain,Female,50.0,8.0,0.0,1.0,1.0,0.0,172665.21,1.0
2560,15641158.0,Tuan,579.0,France,Male,51.0,2.0,0.0,1.0,1.0,1.0,28226.15,1.0
2561,15796790.0,Ch'ang,741.0,France,Male,25.0,4.0,0.0,2.0,1.0,1.0,26263.44,0.0
2562,15603914.0,Chinweuba,629.0,France,Female,46.0,7.0,0.0,1.0,0.0,0.0,149705.25,1.0
2563,15662884.0,Yefremov,606.0,France,Female,44.0,7.0,0.0,2.0,1.0,1.0,75825.57,0.0
2564,15592751.0,Onyemere,659.0,France,Male,45.0,3.0,0.0,2.0,1.0,1.0,76621.49,0.0
2565,15779913.0,Hsueh,586.0,France,Female,28.0,3.0,0.0,2.0,1.0,0.0,146723.72,0.0
2566,15736126.0,Doyne,686.0,France,Male,33.0,9.0,0.0,2.0,1.0,0.0,78622.38,0.0
2567,15658890.0,Obinna,694.0,France,Male,32.0,3.0,0.0,2.0,1.0,0.0,52301.15,0.0
2568,15613463.0,Chinedum,537.0,Germany,Female,47.0,10.0,91536.97,1.0,1.0,0.0,101617.64,1.0
2569,15702561.0,Tien,678.0,France,Female,30.0,2.0,0.0,1.0,1.0,0.0,77965.67,0.0
2570,15602030.0,Chiemenam,744.0,Spain,Female,40.0,2.0,165610.41,2.0,0.0,1.0,132436.71,0.0
2571,15656086.0,Palerma,592.0,France,Male,38.0,9.0,0.0,2.0,1.0,1.0,181495.77,0.0
2572,15657779.0,Linger,553.0,France,Male,22.0,6.0,83724.35,1.0,1.0,1.0,106024.02,0.0
2573,15602909.0,Ch'ang,629.0,France,Male,32.0,6.0,0.0,2.0,1.0,0.0,107876.2,0.0
2574,15794849.0,Tisdall,683.0,Spain,Male,39.0,2.0,100880.76,1.0,1.0,1.0,28461.29,0.0
2575,15783030.0,P'eng,744.0,France,Female,34.0,7.0,0.0,1.0,1.0,1.0,54726.43,0.0
2576,15767432.0,Hsueh,584.0,France,Male,29.0,0.0,141796.43,1.0,1.0,1.0,156774.75,0.0
2577,15807555.0,Clements,850.0,France,Male,33.0,1.0,0.0,2.0,1.0,0.0,112124.98,0.0
2578,15602909.0,Nwabugwu,479.0,France,Female,31.0,4.0,0.0,2.0,1.0,0.0,150139.73,0.0
2579,15583840.0,Scott,710.0,France,Male,34.0,8.0,0.0,2.0,0.0,0.0,112366.98,0.0
2580,15792726.0,Ts'ui,543.0,France,Female,38.0,5.0,0.0,2.0,1.0,0.0,90977.48,0.0
2581,15651740.0,Ch'eng,751.0,France,Female,60.0,3.0,0.0,1.0,1.0,0.0,15068.18,1.0
2582,15793346.0,Zikoranachidimma,742.0,France,Male,27.0,6.0,0.0,2.0,1.0,1.0,175380.77,0.0
2583,15776051.0,Gidney,756.0,Germany,Female,43.0,8.0,84474.62,1.0,0.0,1.0,51695.41,0.0
2584,15656840.0,Tung,679.0,France,Female,38.0,5.0,121164.11,1.0,1.0,0.0,167984.72,0.0
2585,15738063.0,Chukwukere,641.0,France,Male,39.0,10.0,0.0,1.0,1.0,1.0,158610.89,0.0
2586,15752588.0,Yobanna,562.0,Spain,Male,34.0,6.0,0.0,2.0,1.0,1.0,105525.16,0.0
2587,15602844.0,Onio,659.0,Spain,Male,38.0,2.0,135842.89,1.0,1.0,0.0,37296.13,0.0
2588,15642710.0,Chuang,647.0,Germany,Female,40.0,7.0,104944.1,1.0,1.0,0.0,182867.84,1.0
2589,15662955.0,Ponce,711.0,Spain,Male,40.0,8.0,176729.52,1.0,1.0,0.0,94670.77,0.0
2590,15694879.0,Hs?,524.0,France,Male,35.0,2.0,0.0,2.0,1.0,1.0,167032.49,0.0
2591,15738662.0,Ting,811.0,Spain,Male,30.0,7.0,0.0,2.0,1.0,0.0,118545.49,0.0
2592,15624695.0,Chizuoke,554.0,France,Female,31.0,2.0,0.0,2.0,1.0,1.0,162719.69,0.0
2593,15674541.0,Molineux,619.0,Germany,Male,35.0,4.0,132371.3,2.0,1.0,0.0,182692.8,0.0
2594,15785042.0,Ponomarev,712.0,France,Female,40.0,4.0,0.0,2.0,1.0,1.0,14081.64,0.0
2595,15598493.0,She,707.0,Germany,Female,38.0,3.0,122570.69,1.0,1.0,1.0,179521.24,0.0
2596,15780954.0,Ch'ang,539.0,France,Female,40.0,10.0,111096.91,1.0,0.0,1.0,155846.69,0.0
2597,15662238.0,Ugochukwu,599.0,Germany,Male,46.0,4.0,109346.13,1.0,1.0,0.0,158027.45,1.0
2598,15603954.0,Calabrese,682.0,Germany,Male,28.0,2.0,125534.51,2.0,1.0,0.0,175072.47,0.0
2599,15798532.0,T'ang,746.0,Germany,Male,45.0,8.0,124580.69,2.0,1.0,0.0,140929.98,0.0
2600,15615896.0,Chiu,732.0,France,Male,35.0,8.0,0.0,1.0,1.0,0.0,141210.5,1.0
2601,15686539.0,Toscani,733.0,France,Male,57.0,3.0,145219.3,1.0,0.0,1.0,155876.06,1.0
2602,15783526.0,Ebelegbulam,805.0,Spain,Male,37.0,3.0,118560.0,1.0,1.0,0.0,180426.4,0.0
2603,15758813.0,Young,673.0,France,Female,33.0,1.0,0.0,2.0,1.0,1.0,182867.04,0.0
2604,15606861.0,Ting,686.0,Germany,Male,40.0,7.0,143680.47,2.0,1.0,0.0,187811.71,0.0
2605,15632522.0,Walker,593.0,France,Female,38.0,0.0,0.0,2.0,1.0,0.0,80190.36,0.0
2606,15703923.0,Chu,748.0,France,Female,39.0,7.0,0.0,2.0,1.0,1.0,105570.39,0.0
2607,15749119.0,T'an,645.0,France,Male,43.0,8.0,0.0,2.0,1.0,1.0,77837.63,0.0
2608,15627352.0,Hsia,850.0,France,Female,38.0,6.0,0.0,1.0,1.0,0.0,91098.76,1.0
2609,15699294.0,K'ung,526.0,Spain,Female,61.0,2.0,124577.33,1.0,1.0,0.0,166476.95,1.0
2610,15674541.0,Calabresi,667.0,France,Female,45.0,1.0,0.0,2.0,1.0,0.0,183566.78,0.0
2611,15662291.0,Nnonso,703.0,Spain,Female,35.0,9.0,118899.45,1.0,1.0,1.0,134720.51,0.0
2612,15775295.0,Ch'ien,718.0,France,Male,48.0,1.0,82407.51,1.0,0.0,1.0,164806.89,0.0
2613,15588614.0,Hsieh,691.0,France,Female,29.0,6.0,0.0,2.0,1.0,0.0,40889.14,0.0
2614,15652789.0,Teng,583.0,France,Male,31.0,0.0,108396.67,1.0,1.0,1.0,81861.1,0.0
2615,15579969.0,Ndukaku,682.0,France,Male,47.0,9.0,129118.5,1.0,1.0,0.0,149991.32,1.0
2616,15583857.0,Mazzanti,850.0,France,Male,32.0,5.0,0.0,2.0,1.0,1.0,100618.17,0.0
2617,15809616.0,Onyemauchechukwu,656.0,France,Male,40.0,6.0,0.0,2.0,1.0,0.0,182081.45,0.0
2618,15783875.0,O'Loughlin,604.0,Spain,Male,31.0,9.0,0.0,2.0,1.0,0.0,162443.05,0.0
2619,15591279.0,T'ien,739.0,France,Female,39.0,7.0,0.0,2.0,0.0,1.0,143317.57,0.0
2620,15652693.0,Ritchie,697.0,France,Male,50.0,1.0,0.0,2.0,0.0,1.0,85421.48,0.0
2621,15777586.0,Uspensky,678.0,France,Male,39.0,7.0,0.0,2.0,1.0,1.0,177772.03,0.0
2622,15684868.0,Chukwuemeka,749.0,France,Male,35.0,9.0,0.0,2.0,1.0,1.0,129964.94,0.0
2623,15591766.0,Rizzo,738.0,France,Male,29.0,0.0,129743.75,1.0,1.0,1.0,180134.88,0.0
2624,15665590.0,Onyemere,726.0,Spain,Female,23.0,2.0,0.0,2.0,1.0,0.0,75832.53,0.0
2625,15639552.0,Brown,597.0,Germany,Male,62.0,8.0,137933.07,1.0,1.0,0.0,180844.81,1.0
2626,15610403.0,T'ao,678.0,Spain,Female,32.0,2.0,0.0,1.0,1.0,1.0,121098.65,0.0
2627,15772423.0,Genovesi,678.0,Spain,Female,30.0,4.0,0.0,2.0,1.0,0.0,143681.85,0.0
2628,15638231.0,Ch'ien,713.0,France,Female,42.0,7.0,151855.33,1.0,1.0,0.0,82698.09,1.0
2629,15746451.0,Oguejiofor,758.0,France,Male,28.0,9.0,0.0,1.0,1.0,0.0,158043.11,0.0
2630,15641170.0,Cremonesi,653.0,France,Female,38.0,3.0,0.0,2.0,1.0,1.0,179908.71,0.0
2631,15756056.0,Teng,683.0,France,Female,37.0,2.0,0.0,2.0,1.0,0.0,102799.14,0.0
2632,15737267.0,Tsao,769.0,France,Female,27.0,8.0,0.0,2.0,0.0,0.0,95804.33,0.0
2633,15727350.0,Chinomso,638.0,Spain,Female,38.0,6.0,0.0,2.0,1.0,1.0,133591.11,0.0
2634,15641110.0,Chinedum,697.0,Germany,Male,33.0,6.0,79954.61,1.0,1.0,0.0,147822.44,0.0
2635,15704583.0,Sun,682.0,France,Female,35.0,2.0,0.0,2.0,0.0,0.0,182336.45,0.0
2636,15722533.0,Zito,583.0,France,Female,46.0,5.0,0.0,3.0,0.0,0.0,180890.4,1.0
2637,15800514.0,Chukwueloka,730.0,Spain,Female,36.0,6.0,0.0,2.0,1.0,1.0,162889.1,0.0
2638,15795519.0,Chiemela,754.0,France,Male,32.0,6.0,0.0,2.0,0.0,1.0,126263.97,0.0
2639,15585280.0,Walker,549.0,Spain,Female,39.0,6.0,0.0,2.0,1.0,0.0,171463.83,0.0
2640,15777855.0,Kornilova,553.0,Spain,Female,43.0,5.0,95727.05,1.0,0.0,0.0,151902.78,0.0
2641,15644297.0,Chinweuba,703.0,France,Female,36.0,8.0,0.0,2.0,1.0,1.0,134878.19,0.0
2642,15725166.0,Tsao,723.0,France,Male,34.0,5.0,0.0,2.0,1.0,1.0,135875.51,0.0
2643,15682728.0,Galkin,705.0,France,Female,35.0,3.0,0.0,1.0,0.0,0.0,127939.19,1.0
2644,15691844.0,Ch'eng,733.0,Germany,Male,45.0,8.0,108269.2,1.0,0.0,1.0,143859.66,1.0
2645,15655410.0,Yermakov,594.0,France,Male,44.0,4.0,0.0,2.0,1.0,1.0,162719.69,0.0
2646,15717290.0,Chien,605.0,France,Male,31.0,3.0,0.0,2.0,1.0,0.0,186489.95,0.0
2647,15749669.0,Onyeorulu,669.0,France,Female,31.0,5.0,0.0,1.0,1.0,1.0,177524.19,0.0
2648,15677387.0,Lettiere,706.0,France,Male,40.0,10.0,0.0,2.0,1.0,1.0,184524.74,0.0
2649,15774854.0,Nkemjika,627.0,Germany,Female,34.0,6.0,100260.88,2.0,1.0,1.0,62825.03,0.0
2650,15617507.0,Shih,793.0,France,Female,35.0,10.0,125739.75,2.0,1.0,1.0,180439.75,0.0
2651,15790442.0,T'ien,697.0,France,Male,40.0,7.0,0.0,1.0,1.0,1.0,114442.66,0.0
2652,15704053.0,Palermo,637.0,France,Male,39.0,6.0,0.0,2.0,1.0,0.0,109257.59,0.0
2653,15729279.0,O'Brien,775.0,France,Female,40.0,6.0,0.0,2.0,1.0,1.0,91624.11,0.0
2654,15573869.0,Ch'iu,686.0,Spain,Male,29.0,9.0,0.0,2.0,0.0,0.0,106918.67,0.0
2655,15668057.0,Nwachukwu,743.0,France,Male,30.0,5.0,157777.58,2.0,1.0,1.0,172097.4,0.0
2656,15631693.0,Chin,638.0,France,Male,47.0,4.0,0.0,1.0,0.0,0.0,113645.4,1.0
2657,15781298.0,Chikezie,689.0,Germany,Male,47.0,2.0,126873.52,1.0,1.0,1.0,49373.94,1.0
2658,15785024.0,Nkemdirim,662.0,France,Male,29.0,8.0,0.0,1.0,1.0,1.0,120892.96,0.0
2659,15690540.0,Nnanna,716.0,France,Male,42.0,9.0,0.0,2.0,1.0,0.0,113931.57,1.0
2660,15592761.0,Yobanna,547.0,France,Male,32.0,9.0,0.0,2.0,1.0,1.0,155047.11,0.0
2661,15675141.0,Chiekwugo,695.0,Spain,Female,35.0,2.0,0.0,2.0,1.0,1.0,107625.36,0.0
2662,15605665.0,Zito,658.0,France,Female,49.0,9.0,113829.82,1.0,1.0,0.0,28367.21,1.0
2663,15768219.0,Hsiao,607.0,France,Female,39.0,3.0,0.0,2.0,0.0,1.0,133086.45,0.0
2664,15757811.0,Ch'ang,850.0,Germany,Male,61.0,2.0,119839.69,2.0,1.0,1.0,62634.94,0.0
2665,15713673.0,Hsu,774.0,France,Female,40.0,3.0,124525.52,1.0,0.0,0.0,12537.42,0.0
2666,15738174.0,Chukwualuka,585.0,Germany,Male,59.0,1.0,122034.4,1.0,1.0,0.0,113950.51,1.0
2667,15683958.0,Udegbunam,749.0,France,Male,41.0,9.0,90322.99,1.0,1.0,0.0,73881.68,0.0
2668,15584975.0,Phelan,706.0,France,Male,51.0,5.0,0.0,2.0,1.0,0.0,116748.14,0.0
2669,15708916.0,Kao,676.0,France,Male,52.0,2.0,141356.47,3.0,1.0,1.0,118971.74,1.0
2670,15620577.0,Trevisano,553.0,Spain,Female,35.0,1.0,105209.54,1.0,0.0,0.0,179780.74,0.0
2671,15790564.0,Yobachukwu,711.0,France,Male,53.0,9.0,118307.57,1.0,1.0,0.0,147784.68,0.0
2672,15618363.0,Chukwujekwu,694.0,France,Female,28.0,6.0,0.0,2.0,0.0,0.0,79633.38,0.0
2673,15638882.0,White,587.0,France,Female,29.0,5.0,0.0,2.0,0.0,0.0,138542.53,0.0
2674,15592999.0,Shih,579.0,Spain,Female,45.0,6.0,0.0,2.0,1.0,0.0,164038.07,0.0
2675,15592765.0,Onyemauchechi,643.0,France,Male,34.0,2.0,0.0,1.0,1.0,0.0,53477.76,0.0
2676,15792934.0,Hargreaves,850.0,Spain,Female,33.0,4.0,0.0,2.0,0.0,0.0,173516.71,0.0
2677,15796313.0,Lu,720.0,France,Male,55.0,1.0,0.0,2.0,1.0,0.0,64872.33,1.0
2678,15576774.0,Manna,706.0,France,Male,34.0,2.0,0.0,2.0,1.0,1.0,58844.84,0.0
2679,15611029.0,Fomin,615.0,Germany,Male,63.0,4.0,51522.75,1.0,0.0,1.0,86911.49,1.0
2680,15690695.0,Dilibe,634.0,Germany,Male,39.0,7.0,129433.34,1.0,1.0,0.0,166677.48,0.0
2681,15721935.0,Yermolayev,598.0,France,Female,55.0,2.0,0.0,2.0,1.0,1.0,134790.61,0.0
2682,15578515.0,Onyinyechukwuka,729.0,France,Female,38.0,0.0,0.0,2.0,1.0,0.0,143538.52,0.0
2683,15583349.0,Fomin,635.0,Germany,Female,40.0,4.0,103465.04,2.0,1.0,0.0,824.0,0.0
2684,15604345.0,Ch'iu,647.0,Germany,Female,39.0,6.0,125919.35,2.0,1.0,0.0,127095.14,0.0
2685,15715079.0,Pirozzi,849.0,Germany,Female,53.0,2.0,131692.43,1.0,0.0,0.0,171773.43,1.0
2686,15684548.0,Chia,723.0,France,Male,28.0,8.0,0.0,2.0,0.0,0.0,129826.96,0.0
2687,15728674.0,Chiang,831.0,France,Male,39.0,2.0,136444.25,1.0,1.0,0.0,161241.65,0.0
2688,15769216.0,Ch'in,654.0,France,Male,37.0,9.0,94773.11,1.0,1.0,0.0,152883.95,0.0
2689,15718773.0,P'eng,648.0,France,Female,36.0,4.0,0.0,2.0,1.0,1.0,138380.12,0.0
2690,15782639.0,Frolova,756.0,France,Male,36.0,2.0,0.0,2.0,1.0,0.0,51721.52,0.0
2691,15607634.0,Istomin,682.0,France,Female,31.0,9.0,0.0,2.0,0.0,0.0,103898.59,0.0
2692,15653595.0,Mazzanti,651.0,France,Male,47.0,2.0,0.0,2.0,1.0,0.0,141230.07,1.0
2693,15738166.0,Chidiebere,652.0,Germany,Male,22.0,2.0,102952.61,1.0,1.0,0.0,126145.08,0.0
2694,15696744.0,Ch'ang,592.0,France,Male,32.0,5.0,0.0,2.0,0.0,1.0,50783.1,0.0
2695,15582960.0,Chiazagomekpere,594.0,Germany,Male,31.0,7.0,125850.53,1.0,1.0,0.0,198490.33,0.0
2696,15679991.0,Chikelu,765.0,France,Female,37.0,1.0,121490.05,1.0,0.0,1.0,62972.13,0.0
2697,15678034.0,Mao,652.0,France,Female,33.0,6.0,122528.18,1.0,1.0,1.0,77965.44,0.0
2698,15781875.0,Fisk,762.0,France,Female,34.0,2.0,0.0,1.0,1.0,0.0,136869.91,0.0
2699,15806438.0,T'ien,669.0,Spain,Male,31.0,9.0,0.0,1.0,1.0,1.0,93081.97,0.0
2700,15763065.0,Tung,638.0,France,Female,32.0,2.0,0.0,2.0,1.0,0.0,75585.48,0.0
2701,15729279.0,Smith,605.0,France,Male,43.0,4.0,81589.04,1.0,1.0,0.0,107849.65,0.0
2702,15761487.0,Hovell,647.0,France,Female,34.0,4.0,0.0,2.0,1.0,0.0,35450.53,0.0
2703,15648032.0,Ch'iu,661.0,France,Male,33.0,8.0,0.0,2.0,0.0,0.0,103421.91,0.0
2704,15705343.0,Trevisani,576.0,France,Female,39.0,4.0,0.0,2.0,1.0,0.0,124592.83,0.0
2705,15671390.0,Yermolayeva,751.0,Germany,Male,29.0,5.0,94722.88,1.0,1.0,1.0,91573.19,1.0
2706,15694450.0,Martin,636.0,Germany,Female,51.0,3.0,133702.89,1.0,1.0,0.0,94499.06,1.0
2707,15795878.0,P'eng,682.0,Spain,Male,34.0,9.0,0.0,2.0,1.0,0.0,63736.87,0.0
2708,15642570.0,Chibueze,678.0,France,Male,54.0,7.0,0.0,1.0,0.0,0.0,123870.83,0.0
2709,15640865.0,T'ien,748.0,France,Female,51.0,1.0,0.0,1.0,0.0,1.0,57572.38,1.0
2710,15578825.0,Cattaneo,678.0,France,Male,39.0,1.0,0.0,2.0,1.0,1.0,62449.07,0.0
2711,15737310.0,Ch'ang,573.0,Spain,Male,35.0,9.0,0.0,2.0,1.0,0.0,83629.6,0.0
2712,15617454.0,Mancini,605.0,France,Male,32.0,3.0,0.0,2.0,0.0,0.0,136816.37,0.0
2713,15783522.0,Chukwuebuka,565.0,France,Male,26.0,3.0,142872.36,1.0,1.0,0.0,69586.27,0.0
2714,15771483.0,Trevisan,757.0,Spain,Female,43.0,8.0,0.0,2.0,0.0,0.0,154598.58,0.0
2715,15644572.0,Nnamdi,683.0,Germany,Male,45.0,4.0,148116.48,1.0,1.0,0.0,179655.87,1.0
2716,15711352.0,Ritchie,651.0,France,Male,40.0,9.0,0.0,1.0,1.0,1.0,135875.51,1.0
2717,15694444.0,Ch'en,726.0,France,Female,37.0,8.0,0.0,2.0,1.0,1.0,125010.24,0.0
2718,15807909.0,H?,641.0,France,Male,43.0,0.0,0.0,2.0,1.0,1.0,163587.9,0.0
2719,15600813.0,T'ien,582.0,France,Male,31.0,6.0,0.0,2.0,0.0,1.0,118319.5,0.0
2720,15728474.0,K?,721.0,Spain,Male,30.0,5.0,153313.77,1.0,1.0,1.0,128882.66,0.0
2721,15794479.0,Tuan,629.0,France,Male,52.0,7.0,0.0,1.0,1.0,1.0,102950.79,0.0
2722,15595766.0,Onwumelu,615.0,France,Male,39.0,6.0,136623.19,1.0,1.0,1.0,183494.87,0.0
2723,15581295.0,Chia,850.0,France,Female,45.0,2.0,0.0,2.0,0.0,0.0,172526.9,0.0
2724,15581286.0,Genovesi,609.0,France,Male,29.0,2.0,0.0,2.0,1.0,0.0,161574.19,0.0
2725,15598574.0,Ngozichukwuka,682.0,Spain,Male,40.0,6.0,0.0,2.0,0.0,0.0,18364.19,0.0
2726,15623369.0,Maclean,700.0,France,Male,27.0,4.0,109196.66,1.0,1.0,0.0,57572.38,0.0
2727,15723169.0,Chin,646.0,France,Female,29.0,2.0,79450.09,1.0,1.0,0.0,125920.54,0.0
2728,15594864.0,T'ien,601.0,Germany,Female,43.0,3.0,139562.05,1.0,1.0,0.0,123499.98,1.0
2729,15591740.0,Hsiung,661.0,France,Female,56.0,7.0,0.0,1.0,0.0,0.0,181429.87,1.0
2730,15768137.0,Chiu,579.0,France,Male,33.0,3.0,0.0,2.0,0.0,0.0,112442.63,0.0
2731,15599081.0,Ch'ang,711.0,France,Male,38.0,3.0,0.0,2.0,1.0,0.0,142223.94,0.0
2732,15751185.0,Pagnotto,705.0,Spain,Male,40.0,1.0,0.0,2.0,1.0,1.0,74898.8,0.0
2733,15792986.0,Chien,644.0,France,Male,33.0,5.0,0.0,2.0,1.0,0.0,56908.41,0.0
2734,15755872.0,Efremov,567.0,Spain,Male,33.0,3.0,0.0,2.0,1.0,1.0,115676.61,0.0
2735,15806922.0,Sun,706.0,Spain,Female,36.0,4.0,0.0,2.0,1.0,0.0,183572.39,0.0
2736,15574743.0,Hsia,790.0,Germany,Male,51.0,8.0,112701.04,1.0,1.0,0.0,171430.16,1.0
2737,15658195.0,Lo Duca,605.0,France,Female,54.0,4.0,0.0,1.0,0.0,0.0,104719.66,1.0
2738,15740258.0,Walker,709.0,France,Female,39.0,2.0,142910.15,1.0,1.0,0.0,183494.87,0.0
2739,15576368.0,Hargreaves,769.0,Spain,Male,35.0,2.0,0.0,2.0,1.0,1.0,81409.0,0.0
2740,15600626.0,Tsou,695.0,Germany,Male,35.0,9.0,130627.66,1.0,1.0,1.0,103379.31,0.0
2741,15589329.0,Pinto,724.0,France,Female,33.0,3.0,0.0,1.0,1.0,0.0,79005.95,0.0
2742,15683955.0,Ch'ien,556.0,Spain,Male,31.0,6.0,0.0,2.0,1.0,0.0,152665.85,0.0
2743,15793343.0,Mazzi,758.0,France,Male,36.0,1.0,0.0,2.0,1.0,1.0,158437.73,0.0
